start,end,Fecha,Sede,Genero,Edad,Notas,tecnica_grupo,Tecnica,Descripción,Tecnica_lengua,Lengua,Lengua_nota,Estado,Municipio,Localidad,Manufactura,Mano,Pedal,Telar,Mixta,Otra,Tejido,Telar_pedal,Manufactura_especifique,Tenido,Tipo_tenido,Plantas,Minerales,Animales,Otro,Tenido_especifique,Temporalidad,Historia,Materiales,Aprendizaje,Madre,Abuela,Tia,Hermana,Cunada,Instructora,Aprendi_otro,Padre,Aprendizaje_especifique,Ensenanza,No_ensenado,Hijas,Nietos,Sobrinos,Pareja,Estudiantes,Enseno_otra,Hijos,Ensenar_especifique,pr1,pr8,pr2,pr4,pr10,pr9,pr3,pr5,pr7,pr6,c6,cm7,c3,cm3,c7,cm5,c4,cm4,c1,cm1,c2,cm2,c8,cm8,c5,cm6,Significado,S1,S2,S3,S4,S5,pic,video,index,concat_id,_index
16/10/2025,16/10/2025,15/10/2025,Mérida,mujer,50,Bordado Mazahua,Bordado a mano,Hilván,,,Mazahua,,México,Villa de Allende,San Felipe Santiago,se_realiza_a_mano,1,0,0,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_,1,0,0,0,,es_una_t_cnica_antigua,En la técnica pasamos la cosmovisión de nuestro entorno como aves foloresetc.,Hilo aguja y lana,madre,1,0,0,0,0,0,0,0,,si__a_otra_persona,0,0,0,0,0,0,1,0,,En la enagua que Esparte de nuestro atuendo,En chalecos,En rebozos,En servilletas que se utilizan en las festividades patronales,En caminos de mesa,En cuadros de colección,En Mrrales,En bisutería,Camisas,Capas,Mayordomía,En bautizo,En bodas,,En eventos políticos,,En 15 años,,,,,,,,,,Sí,Cuatro puntos cardinales,El cielo y la tierra,El universo,El bien y el mal,Árbol de la vida,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2Ffe143fb3-a8c8-496e-a771-9902d76d894a%2F1000004603-16_43_1.jpg,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2Ffe143fb3-a8c8-496e-a771-9902d76d894a%2F1000004159-16_43_24.mp4,196,196-Mérida,195
16/10/2025,16/10/2025,15/10/2025,Mérida,mujer,50,Bordado Mazahua,Bordado a mano,Pepenado,,,Mazahua,,México,Villa de Allende,San Felipe Santiago,se_realiza_a_mano,1,0,0,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_,1,0,0,0,,es_una_t_cnica_antigua,En la técnica pasamos la cosmovisión de nuestro entorno como aves foloresetc.,Hilo aguja y lana,madre,1,0,0,0,0,0,0,0,,si__a_otra_persona,0,0,0,0,0,0,1,0,,En la enagua que Esparte de nuestro atuendo,En chalecos,En rebozos,En servilletas que se utilizan en las festividades patronales,En caminos de mesa,En cuadros de colección,En Mrrales,En bisutería,Camisas,Capas,Mayordomía,En bautizo,En bodas,,En eventos políticos,,En 15 años,,,,,,,,,,Sí,Cuatro puntos cardinales,El cielo y la tierra,El universo,El bien y el mal,Árbol de la vida,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2Ffe143fb3-a8c8-496e-a771-9902d76d894a%2F1000004603-16_43_1.jpg,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2Ffe143fb3-a8c8-496e-a771-9902d76d894a%2F1000004159-16_43_24.mp4,197,197-Mérida,195
16/10/2025,16/10/2025,15/10/2025,Mérida,mujer,50,Bordado Mazahua,Tejido a mano,Trencilla,,,Mazahua,,México,Villa de Allende,San Felipe Santiago,se_realiza_a_mano,1,0,0,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_,1,0,0,0,,es_una_t_cnica_antigua,En la técnica pasamos la cosmovisión de nuestro entorno como aves foloresetc.,Hilo aguja y lana,madre,1,0,0,0,0,0,0,0,,si__a_otra_persona,0,0,0,0,0,0,1,0,,En la enagua que Esparte de nuestro atuendo,En chalecos,En rebozos,En servilletas que se utilizan en las festividades patronales,En caminos de mesa,En cuadros de colección,En Mrrales,En bisutería,Camisas,Capas,Mayordomía,En bautizo,En bodas,,En eventos políticos,,En 15 años,,,,,,,,,,Sí,Cuatro puntos cardinales,El cielo y la tierra,El universo,El bien y el mal,Árbol de la vida,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2Ffe143fb3-a8c8-496e-a771-9902d76d894a%2F1000004603-16_43_1.jpg,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2Ffe143fb3-a8c8-496e-a771-9902d76d894a%2F1000004159-16_43_24.mp4,198,198-Mérida,195
16/10/2025,16/10/2025,15/10/2025,Mérida,hombre,24,,Telar de cajón,Telar de cajón,,,,,México,Malinalco,Santa María,otra,0,0,1,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_ te_ido_con_sales_y_minerales__ejem__alum te_ido_con_con_insectos_y_animales__ejem,1,1,1,0,,es_una_t_cnica_antigua,Técnica que puedo haber llegado durante la colonización. Son uno de los talleres donde tienen hasta 3 tipos de talleres,Algodón,madre abuela,1,1,0,0,0,0,0,0,,no_la_he_ense_ado,1,0,0,0,0,0,0,0,Piensa hacerlo,Rebozo,,,,,,,,,,Misa,Rebozo,Funeral,,,,,,,,,,,,,,Sí,El ojo del dios y otros ricos de greca,,,,,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2F8d5d31b7-c05f-4ec9-abc4-2bd346281eb1%2F1000119955-16_53_17.jpg,,200,200-Mérida,197
16/10/2025,16/10/2025,15/10/2025,Mérida,mujer,49,,Bordado a mano,Cadeneta o cadenilla,,Hacoazj,Seri,,Sonora,Hermosillo,Punta Chueca,se_realiza_a_mano,1,0,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,,,madre,1,0,0,0,0,0,0,0,,s__a_mis_hijas_o_hijos s__a_mis_sobrinas_o_sobrinos,0,1,0,1,0,0,0,0,,Colchas,Bolsas para amuletos de protección,Bordados en blusas,,,,,,,,Fiesta de la Canasta Grande para la abundancia de laartesana,,Ceremonia de la pubertad cuando la mujer comienza a menstruar,,,,,,,,,,,,,,Sí,Amuletos y protección,,,,,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2F1761f81f-91b3-47c8-ad3a-39096f89bbb9%2F1000426340-16_54_12.jpg,,201,201-Mérida,198
16/10/2025,16/10/2025,15/10/2025,Mérida,mujer,60,,Bordado a mano,Bordado de chaquira,,,Náhuatl,,Guerrero,Ometepec,San José Ejido,se_realiza_a_mano,1,0,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_nueva,El cántaro es un icono importante para simbolizar a la mujer y el pavo que representa al mole.,"Cuadrillé, hilo, chaquira, agujas, popelina, rayón.",madre,1,0,0,0,0,0,0,0,,s__a_mis_hijas_o_hijos s__a_mis_nietas_o_nietos s__a_mis_sobrinas_o_sobrinos,0,1,1,1,0,0,0,0,,Blusa tradicional de letilla,Blusa de cuello v,Blusa sin mangas,Tumbagon,Blusa estilizada,,,,,,Blusas y vestido,Fiesta de Santiago en Ometepec en julio,,,,,,,,,,,,,,,Sí,"Pavo que se ofrece en mole, gastronomía","Cántaro, mujer transporta agua","Flores, las mujeres costeñas y coquetas",,,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2F7b12090c-e674-40a0-a9ba-73fd36bce1bd%2F1000426344-17_3_37.jpg,,202,202-Mérida,199
16/10/2025,16/10/2025,15/10/2025,Mérida,mujer,71,,Bordado a mano,Pinitos,,Itañoo,Mixteco,,Oaxaca,Santiago Jamiltepec,,se_realiza_a_mano,1,0,0,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_ te_ido_con_sales_y_minerales__ejem__alum te_ido_con_con_insectos_y_animales__ejem,1,1,1,0,,es_una_t_cnica_antigua,"Se unieron de dos tribus por el matrimonio de dos representantes, un águila se llevó al hijo (Jamilli), el papá para no dejar sola el alma de su hijo fundó allí el pueblo. El diseño es representación del aguila",Hilos de algodón y malacates,otra,0,0,0,0,0,0,1,0,Vecinos y miembros de la comunidad,s__a_mis_hijas_o_hijos,0,1,0,0,0,0,0,0,,Blusas,Huipiles,,,,,,,,,Día de la Virgen,Huipiles,,,,,,,,,,,,,,,Sí,La representación del aguila,La unión de dos pueblos,,,,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2Fcd96a412-585f-41d7-a929-c5e076cca7d4%2F1000119956-17_5_59.jpg,,203,203-Mérida,200
16/10/2025,16/10/2025,15/10/2025,Mérida,mujer,49,,Telar de cintura,Petatillo,,Petlat,Náhuatl,,Morelos,Hueyapan,,otra,0,0,1,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_ te_ido_con_sales_y_minerales__ejem__alum te_ido_con_con_insectos_y_animales__ejem,1,1,1,0,,es_una_t_cnica_antigua,Técnica ancestral,"Alumbre, tequisquiet, aciote, sal de grano, lana de borrego",madre abuela,1,1,0,0,0,0,0,0,,s__a_mis_hijas_o_hijos s__a_mis_nietas_o_nietos s__a_estudiantes,0,1,1,0,0,1,0,0,,Gabanes,Rebozo,,,,,,,,,Cortar la lana sin dañar al borrego,,,,,,,,,,,,,,,,No,,,,,,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2F6613648f-a513-446a-82e8-b987f0814aa4%2F1000119957-17_16_14.jpg,,204,204-Mérida,201
16/10/2025,16/10/2025,15/10/2025,Mérida,mujer,27,,Telar de cintura,Discontinuo,,Meed (huipil),Huave,,Oaxaca,San Mateo del Mar,,otra,0,0,1,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_,1,0,0,0,Antes de teñia con caracol,es_una_t_cnica_antigua,Es el tejido tradicional para Huipiles,"Pericon, palo de Campeche,",madre,1,0,0,0,0,0,0,0,,s__a_estudiantes,0,0,0,0,0,1,0,0,,Huipiles,Camisa,Lienzo,,,,,,,,Boda,Traje tradicional,Fiestas patronales,Huipiles de 3 lienzos terminado 4 orillas,,,,,,,,,,,,,Sí,Se representan mucho a los animales marinos,Grecas (flore con espina o serpiente) representa a la piel de serpiente,Representación de figuras de forma lineal,,,https://kc.kobotoolbox.org/media/original?media_file=unescomx%2Fattachments%2F218b423bdd044378b9a7377d784ae06f%2F6ec9a706-3bd1-4269-8674-95affb77a171%2F1000119966-17_40_47.jpg,,205,205-Mérida,202
11/11/2025,11/11/2025,12/11/2025,Tijuana,mujer,62,,Bordado a mano,Punto de Cruz,,,Tsotsil,,Chihuahua,Chihuahua,,se_realiza_a_mano,1,0,0,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_ te_ido_con_con_insectos_y_animales__ejem,1,0,1,0,Añil,es_una_t_cnica_antigua,,,madre padre t_a,1,0,1,0,0,0,0,1,,no_la_he_ense_ado s__a_mis_hijas_o_hijos a_hijos,1,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,001,001-Tijuana,1
11/11/2025,11/11/2025,12/11/2025,Tijuana,mujer,57,,Bordado a mano,Punto de Cruz,,,Mazateco,,Jalisco,Chiquilistlán,,se_realiza_a_mano,1,0,0,0,0,0,0,,Sí,te_ido_con_sales_y_minerales__ejem__alum,0,1,0,0,cempasúchil,es_una_t_cnica_antigua,,,madre padre,1,0,0,0,0,0,0,1,,s__a_mis_hijas_o_hijos a_hijos,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,002,002-Tijuana,2
11/11/2025,11/11/2025,12/11/2025,Tijuana,mujer,52,,Bordado a mano,Punto de Cruz,,,Chol,,Guerrero,Ixcateopan de Cuauhtémoc,,se_realiza_a_mano,1,0,0,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_,1,0,0,0,,es_una_t_cnica_antigua,no sé nada,no sé nada,madre padre abuela,1,1,0,0,0,0,0,1,,s__a_mis_hijas_o_hijos a_hijos,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,003,003-Tijuana,3
12/11/2025,12/11/2025,12/11/2025,Tijuana,mujer,32,,Bordado a máquina,Nëxuy,,Nëxuy,Sayulteco,,Oaxaca,Santa María Tlahuitoltepec,Tlahuitoltepec,se_realiza_a_m_quina_de_pedal,0,1,0,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_,1,0,0,0,,es_una_t_cnica_antigua,"El bordado a máquina de pedal inicia en los años 1930 en mi comunidad, en las primeras introducciones de máquinas de coser.Bordados a manta cruda que se procesa en la finalización de la prenda artesanal.",Manta de algodón Hilos de algodón Máquina de pedal,madre padre abuela,1,1,0,0,0,0,0,1,,s__a_mis_hijas_o_hijos a_hijos s__a_mis_nietas_o_nietos s__a_mis_sobrinas_o_sobrinos s__a_una_pareja s__a_estudiantes si__a_otra_persona,0,1,1,1,1,1,1,1,,Blusas,Faldas,Bolsas,Camisas,Mochilas,Pantalones,Chaquetas,Vestidos,Bolsos,Diademas,Cambio de autoridades,Fiestas,Graduaciones,Eventos inportantes,Bautismo,,,,,,,,,,,,Sí,Flores,Soles,Montañas,Rios,Caminos,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604512535/attachments/att8kzJzZsuxi5HtPX9aRsso/,,006,006-Tijuana,6
12/11/2025,12/11/2025,12/11/2025,Tijuana,mujer,28,,Bordado a mano,Cadeneta o cadenilla,,Mdiki,Mixteco,,Oaxaca,San Pedro Jicayán,San Pedro Jicayán,se_realiza_a_mano,1,0,0,0,0,0,0,,Sí,te_ido_con_con_insectos_y_animales__ejem,0,0,1,0,"Caracol púrpura, grana cochinilla. Algodón coyuchi",es_una_t_cnica_antigua,Se borda los cuellos de los huipiles  para huipiles de matrimonio,"Hilo de algodón natural , o de algodón",abuela t_a,0,1,1,0,0,0,0,0,,s__a_estudiantes,0,0,0,0,0,1,0,0,,Huipil,Guayaberas,,,,,,,,,Huipil de boda,Uso diario,,,,,,,,,,,,,,,Sí,Representa el matrimonio,Representa la flora y fauna de la comunidad,Ciclos del matrimonio,Para saber si una mujer es viuda,,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604512827/attachments/atty9o4E6URR2KvTh4G6dXq9/,,007,007-Tijuana,7
12/11/2025,12/11/2025,12/11/2025,Tijuana,mujer,53,,Telar de cintura,Pepenado,,Takit,Náhuatl,,Puebla,Cuetzalan del Progreso,Chicueyaco,otra,0,0,1,0,0,0,0,,No,,0,0,0,0,,,Anteriormente se vestían así,Algodón mercerizado,madre,1,0,0,0,0,0,0,0,,s__a_mis_hijas_o_hijos,0,1,0,0,0,0,0,0,,Huipil,Rebozos,Coyocoton,,,,,,,,Boda,"Coyocoton, huipil con árbol de la vida",,,,,,,,,,,,,,,No,,,,,,,,008,008-Tijuana,8
12/11/2025,12/11/2025,12/11/2025,Tijuana,hombre,31,,Telar de pedal,Telar de pedal,,,,,Coahuila de Zaragoza,Saltillo,,otra,0,0,1,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_ te_ido_con_sales_y_minerales__ejem__alum te_ido_con_con_insectos_y_animales__ejem otro,1,1,1,1,,es_una_t_cnica_antigua,,,de_una_maestra_o_instructora,0,0,0,0,0,1,0,0,,s__a_estudiantes,0,0,0,0,0,1,0,0,,Sarape de Saltillo,Gaban,,,,,,,,,,,,,,,,,,,,,,,,,Sí,Representa la tecnica tradicional de la ciudad,Representa el atardecer y amanecer de la ciudad,,,,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604513214/attachments/attvAJF45SCwfwGJCbe2BcwG/,,009,009-Tijuana,9
12/11/2025,12/11/2025,12/11/2025,Tijuana,hombre,33,,Bordado a mano,Lomillo,,"Indo Ñain, Indo Maxki,",Mazateco,,Oaxaca,Huautla de Jiménez,El Fortín,se_realiza_a_mano,1,0,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,Se trajo la técnica a través de extranjeros de Europa del Este quienes se establecieron en el pueblo y con la revolución del color se diversificó y difundió su forma de bordarlo,"Hilos, telas cuadriculadas, figurines, agujas, tijeras",madre,1,0,0,0,0,0,0,0,,no_la_he_ense_ado,1,0,0,0,0,0,0,0,,Huipiles,Huipiles cortos,Servilletas,Fundas de almohada,Caminos de mesa,Rebozos,Camisas,Tiras,Diademas,Manteles,Huipiles,"Mayordomías, bodas, fiestas cívicas, Sui Kien o la fiesta de Día de Muertos",Servilletas,"Levantada de cruz, bodas, bautizos, comidas",Manteles,"Bodas, bautizos, eventos cívicos, ofrenda de muertos",Camisas,"Bodas, bautizos, mayordomías",,,,,,,,,Sí,Flora de la región,Fauna de la región,Deidades como el águila,,,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604513240/attachments/attwCcLPDmDUjfECG98wLgfD/,,010,010-Tijuana,10
12/11/2025,12/11/2025,12/11/2025,Tijuana,mujer,47,,Bordado a mano,Punto de Cruz,,Xocbichuy,Maya Yucateco,,Campeche,Palizada,Maya,se_realiza_a_mano,1,0,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,,"Caneva de algodón, hilos y aguja",madre,1,0,0,0,0,0,0,0,,s__a_mis_hijas_o_hijos,0,1,0,0,0,0,0,0,,Blusaa,Vestidos,Vestidos de niña,Guayaberas,,,,,,,Bautizo,Pañuelos,Primera comunión,Recuerdos,Xv años,Recuerdo,Boda,Recuerdos,,,,,,,,,Sí,,,,,,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604513428/attachments/attToca9qMi4hzqgBUiL8gMY/,,011,011-Tijuana,11
12/11/2025,12/11/2025,12/11/2025,Tijuana,hombre,21,,Telar de pedal,Telar de pedal,,,,,Jalisco,Chapala,Ajijic,otra,0,0,1,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,,,t_a,0,0,1,0,0,0,0,0,"Esta técnica la logre recuperar con la ayuda de mi tío, ya que tenía más de 30 años que no se trabajaba en el pueblo",no_la_he_ense_ado,1,0,0,0,0,0,0,0,,Camino de mesa,Individual,Servilleta,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604513502/attachments/attMxsBdsnAa3PRmhp5G6mXP/,,012,012-Tijuana,12
12/11/2025,12/11/2025,12/11/2025,Tijuana,mujer,26,Ninguna,Bordado a mano,Hilván,,Nahuatl,Náhuatl,,Puebla,Zacatlán,,se_realiza_a_mano otra es_una_t_cnica_mixta,1,0,1,1,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_ te_ido_con_sales_y_minerales__ejem__alum te_ido_con_con_insectos_y_animales__ejem,1,1,1,0,Plantas,es_una_t_cnica_antigua,Mis abuelos lo hacían es una técnica de generación en generación,"Agua,plantas .",madre abuela,1,1,0,0,0,0,0,0,,s__a_mis_hijas_o_hijos s__a_una_pareja,0,1,0,0,1,0,0,0,,Nahuas,Cintas,Camisas,Quiskemetl,Faja de cintura,,,,,,Fiestas patronales,,Eventos culturales,,Misas,,Bodas,,,,,,,,,,Sí,"Representa la protección de la madre a sus hijos, como también representan las montañas que están hacia nuestro alrededor",,,,,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604513578/attachments/attPJAWHLCZNMNMefDiDG4yE/,,013,013-Tijuana,13
12/11/2025,12/11/2025,12/11/2025,Tijuana,mujer,26,Ninguna,Tejido a mano,Croché,,Nahuatl,Náhuatl,,Puebla,Zacatlán,,se_realiza_a_mano otra es_una_t_cnica_mixta,1,0,1,1,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_ te_ido_con_sales_y_minerales__ejem__alum te_ido_con_con_insectos_y_animales__ejem,1,1,1,0,Plantas,es_una_t_cnica_antigua,Mis abuelos lo hacían es una técnica de generación en generación,"Agua,plantas .",madre abuela,1,1,0,0,0,0,0,0,,s__a_mis_hijas_o_hijos s__a_una_pareja,0,1,0,0,1,0,0,0,,Nahuas,Cintas,Camisas,Quiskemetl,Faja de cintura,,,,,,Fiestas patronales,,Eventos culturales,,Misas,,Bodas,,,,,,,,,,Sí,"Representa la protección de la madre a sus hijos, como también representan las montañas que están hacia nuestro alrededor",,,,,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604513578/attachments/attPJAWHLCZNMNMefDiDG4yE/,,014,014-Tijuana,13
12/11/2025,12/11/2025,12/11/2025,Tijuana,mujer,26,Ninguna,Bordado a mano,Punto de Cruz,,Nahuatl,Náhuatl,,Puebla,Zacatlán,,se_realiza_a_mano otra es_una_t_cnica_mixta,1,0,1,1,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_ te_ido_con_sales_y_minerales__ejem__alum te_ido_con_con_insectos_y_animales__ejem,1,1,1,0,Plantas,es_una_t_cnica_antigua,Mis abuelos lo hacían es una técnica de generación en generación,"Agua,plantas .",madre abuela,1,1,0,0,0,0,0,0,,s__a_mis_hijas_o_hijos s__a_una_pareja,0,1,0,0,1,0,0,0,,Nahuas,Cintas,Camisas,Quiskemetl,Faja de cintura,,,,,,Fiestas patronales,,Eventos culturales,,Misas,,Bodas,,,,,,,,,,Sí,"Representa la protección de la madre a sus hijos, como también representan las montañas que están hacia nuestro alrededor",,,,,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604513578/attachments/attPJAWHLCZNMNMefDiDG4yE/,,015,015-Tijuana,13
12/11/2025,12/11/2025,12/11/2025,Tijuana,mujer,61,,Bordado a mano,Punto de Cruz,,Xocbicyuy,Maya Yucateco,,Campeche,Palizada,Maya,se_realiza_a_mano,1,0,0,0,0,0,0,,Sí,,0,0,0,0,Es mercería,es_una_t_cnica_antigua,Se utilizaba para manteles para ofrendas de día de muerto,Caneva.hilo de bordar tela de lino hilo de coser,de_una_maestra_o_instructora,0,0,0,0,0,1,0,0,,si__a_otra_persona,0,0,0,0,0,0,1,0,Enseño y tengo alumnas,Blusas hipil,Vestidos tipo hipil,Batas campechanas,Blusas campechanas,,,,,,,Vestimentas,,,,,,,,,,,,,,,,Sí,En bordando va plasmado nuestras raices,Las diferente flores de nuestra comunidad,,,,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604513720/attachments/attEiQzNkqycN9xvyNJMwoDN/,,016,016-Tijuana,14
12/11/2025,12/11/2025,12/11/2025,Tijuana,mujer,63,,Bordado a mano,Hilván,,,Otomí,,Hidalgo,Chilcuautla,,se_realiza_a_mano,1,0,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,Se utilizaba para casamiento,"Manta, hilo de algodón",madre abuela t_a,1,1,1,0,0,0,0,0,,s__a_mis_hijas_o_hijos,0,1,0,0,0,0,0,0,,Blusas,Camisas,Rebozos,,,,,,,,Boda,Blusa bordada cuadrada tradicional,,,,,,,,,,,,,,,No,,,,,,,,017,017-Tijuana,15
12/11/2025,12/11/2025,12/11/2025,Tijuana,mujer,27,Número personal: 9632719476,Telar de cintura,Telar de cintura,,Jalamte,Tsotsil,,Chiapas,Venustiano Carranza,Venustiano Carranza,otra,0,0,1,0,0,0,0,,No,,0,0,0,0,No,es_una_t_cnica_antigua,Que el telar de cintura está desde hace muchos años,"Hilos, palitos de madera y de Carrizo",madre abuela,1,1,0,0,0,0,0,0,,no_la_he_ense_ado,1,0,0,0,0,0,0,0,,Huipiles,Blusas,Faldas,Rebozos,Tiras,Pañuelo,,,,,"Bodas, fiestas",,Diario,,Diario,,Diario,,Diario o fiesta,,Fiesta religiosa,,,,,,Sí,Se relaciona con la naturaleza,Con nuestra vida diaria,Con los animales,,,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604513918/attachments/attcbaFKJdWRfsbfswhQjXCe/,,018,018-Tijuana,16
12/11/2025,12/11/2025,12/11/2025,Tijuana,mujer,28,,Telar de cintura,Labrado,Labrado de urdimbre,Kono isa,,Mixteco Tu’un Savi,Oaxaca,San Pedro Jicayán,,otra,0,0,1,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_ te_ido_con_con_insectos_y_animales__ejem,1,0,1,0,"Grana, añil. Algodón blanco , verde y coyuchi",es_una_t_cnica_antigua,Piezas de uso diario o para matrimonio o ceremonias,Telar de cintura,madre abuela,1,1,0,0,0,0,0,0,,s__a_mis_sobrinas_o_sobrinos s__a_estudiantes,0,0,0,1,0,1,0,0,,Huipil,Cotón,Morrales,Máteles,,,,,,,Boda,Entierros,Uso diario,,,,,,,,,,,,,,Sí,Flora y fauna de la comunidad,Saber si una mujer es casada o soltera,A la comunidad que pertenece,Matrimonio,,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604513967/attachments/attKJD4rJ4CmXDpJ5tSJ64JZ/,,019,019-Tijuana,17
12/11/2025,12/11/2025,12/11/2025,Tijuana,mujer,70,,Bordado a mano,Purépecha,,Purépecha,Purépecha,,Michoacán de Ocampo,Tzintzuntzan,Michoacán,se_realiza_a_mano,1,0,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,"Representa nuestros danza purépecha, danza del pescado,corpus Cristy, danza del viejito","Manta,algodón, abujas, hilo,botones haros,",madre abuela,1,1,0,0,0,0,0,0,,s__a_mis_hijas_o_hijos s__a_mis_nietas_o_nietos,0,1,1,0,0,0,0,0,,Vestidos,Reboso,Cuadros,Cojines,Camisas,Zapatos,Dijes,Anillos,Ggetes,Portavasos,Fiestas patronales,Bodas,Eventos especial,,Templo,,Sacerdote,,Para la virgen,,Para bautizos,,Para embajadas,,,,Sí,Fuente de trabajo,Naturaleza,Vida de campo,Cosecha,Danzas,,,020,020-Tijuana,18
12/11/2025,12/11/2025,12/11/2025,Tijuana,mujer,49,,Bordado a mano,Punto de Cruz,,Xocbichuy,Maya Yucateco,,Campeche,Calkiní,Calkini,se_realiza_a_mano,1,0,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,,"Telas, hilo, maya plática, caneba",madre t_a,1,0,1,0,0,0,0,0,,s__a_mis_hijas_o_hijos si__a_otra_persona,0,1,0,0,0,0,1,0,Amigas,En vestido,Ternos,Blusas,Camisas y filipinas,Hipiles,Vestidos de XV años y bodas,Justames,,,,Graduaciones,Vestidos,Bodas,"Velos, vestido y filipinas o guayaberas",XV años,Vertidos de la festejada y los padrinos chambelanes,Pasarelas,"Blusas, vestidos filipinas",Vaquerias,Ternos,,,,,,,Sí,Naturaleza,Animales,,,,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604514187/attachments/attLUPAa9tq9xiTDuDD83N2r/,,021,021-Tijuana,19
